survived,sex,age,sibsp,parch,fare,pclass_1,pclass_2,pclass_3,embarked_C,embarked_Q,embarked_S
0,0,-0.0731051424992,0,0,-0.351408590938,0,0,1,0,0,1
0,0,-0.144231526183,0,0,-0.491494930253,0,0,1,0,0,1
1,1,-1.14000089776,1,0,-0.426002855613,0,0,1,1,0,0
0,1,0.211400392236,0,0,-0.493509476136,0,0,1,0,1,0
0,0,-1.85126473459,4,2,-0.0386899762318,0,0,1,0,0,1
1,1,0.353653159604,1,0,1.09666709632,1,0,0,0,0,1
1,1,-0.286484293551,0,0,0.881099086805,1,0,0,0,0,1
1,0,0.140274008552,0,0,-0.49681163004,0,0,1,0,0,1
1,0,-2.07650065381,0,1,-0.462575950107,0,0,1,0,0,1
1,1,0.0691476248684,0,2,2.54409897958,1,0,0,0,0,1
0,0,-0.144231526183,1,0,0.94530162008,1,0,0,1,0,0
0,0,1.20716976381,0,0,-0.49737616689,0,0,1,0,0,1
1,1,-0.926621746705,0,0,-0.440342478273,0,1,0,0,0,1
0,0,0.460342735129,0,2,-0.140673944861,0,1,0,0,0,1
1,1,-0.0731051424992,0,0,3.64441416718,1,0,0,0,0,1
0,0,1.13604338013,0,0,-0.140673944861,1,0,0,0,0,1
0,1,-0.570989828286,0,0,-0.491011593909,0,0,1,0,1,0
1,1,1.98955998433,0,0,-0.130040545288,1,0,0,0,0,1
0,0,-1.10443770591,8,2,0.701297966758,0,0,1,0,0,1
0,0,-1.10443770591,8,2,0.701297966758,0,0,1,0,0,1
1,1,1.06491699644,0,2,-0.0633401297867,0,1,0,0,0,1
1,1,1.27829614749,1,3,4.42927118967,1,0,0,1,0,0
0,0,-0.0731051424992,0,0,-0.0633401297867,1,0,0,0,0,1
1,0,-0.215357909867,0,0,-0.0633401297867,1,0,0,0,0,1
1,1,2.27406551907,0,0,0.903332558639,1,0,0,1,0,0
0,0,-0.00197875881538,0,0,-0.503659539365,0,0,1,1,0,0
1,1,-1.21112728144,0,1,-0.266341394356,0,1,0,0,0,1
0,0,-0.499863444602,1,0,-0.37460873546,0,0,1,0,0,1
1,1,-0.00197875881538,0,0,-0.0440066760181,1,0,0,1,0,0
1,1,-0.570989828286,0,0,-0.404575588801,0,1,0,0,1,0
0,0,0.28252677592,1,0,-0.140673944861,0,1,0,0,0,1
1,1,0.211400392236,0,0,-0.107404937616,1,0,0,1,0,0
0,1,0.353653159604,0,0,-0.363008663199,0,0,1,0,0,1
0,1,-0.570989828286,0,4,-0.150984475755,0,0,1,0,0,1
1,0,-0.428737060918,0,0,-0.505270016064,0,0,1,0,0,1
0,0,0.85153784539,1,0,0.361995853121,1,0,0,0,0,1
0,0,-0.357610677234,0,0,-0.490690658577,0,0,1,1,0,0
0,0,0.780411461706,2,0,-0.37058157704,0,0,1,0,0,1
1,0,-2.06464388565,1,2,-0.245557931555,0,0,1,0,0,1
0,0,-0.286484293551,0,0,-0.392008843851,0,1,0,0,0,1
0,0,0.353653159604,0,0,-0.490690658577,0,0,1,1,0,0
1,1,-0.855495363021,1,0,0.516663483269,1,0,0,0,0,1
0,0,-0.570989828286,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-0.499863444602,0,0,1.16433418451,1,0,0,0,0,1
0,0,-0.570989828286,0,0,-0.49737616689,0,0,1,0,0,1
0,0,-0.713242595653,0,0,-0.565768259596,0,0,1,1,0,0
1,1,-0.926621746705,0,0,-0.493509476136,0,0,1,0,1,0
0,0,-1.35338004881,0,0,-0.280116480166,0,0,1,1,0,0
0,0,0.211400392236,0,0,-0.490690658577,0,0,1,1,0,0
0,0,-0.286484293551,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-0.64211621197,0,0,-0.492542803448,0,0,1,0,0,1
0,0,-0.144231526183,0,0,-0.50317620302,0,0,1,0,0,1
1,0,-1.70901196723,0,1,-0.40215890708,0,0,1,0,0,1
0,0,-0.393173869076,0,0,-0.49399281248,0,0,1,0,1,0
1,1,-0.997748130389,1,0,-0.332075137169,0,0,1,0,0,1
0,0,0.602595502497,8,2,0.701297966758,0,0,1,0,0,1
0,0,-0.784368979337,0,0,-0.363008663199,0,0,1,0,0,1
0,0,0.424779543287,0,0,-0.392008843851,0,1,0,0,0,1
0,0,0.211400392236,0,0,-0.459675932041,0,0,1,0,0,1
0,0,-0.357610677234,0,0,-0.440342478273,0,1,0,0,0,1
1,1,0.85153784539,0,0,3.75550032584,1,0,0,1,0,0
0,0,0.424779543287,0,0,-0.643343742842,0,0,1,0,0,1
0,1,-0.570989828286,0,0,-0.440019609595,0,0,1,0,0,1
1,1,0.709285078023,1,1,1.95700578902,1,0,0,1,0,0
1,1,0.0691476248684,1,1,-0.246524604243,0,0,1,0,0,1
0,0,1.42054891486,0,0,-0.392008843851,0,1,0,0,0,1
0,0,0.424779543287,0,0,-0.459675932041,0,0,1,0,0,1
0,0,-0.784368979337,0,0,-0.643343742842,0,0,1,0,0,1
0,0,0.638158694339,0,0,-0.0691401659172,1,0,0,1,0,0
0,0,0.0335844330265,0,0,-0.487709440006,0,0,1,0,0,1
0,0,0.211400392236,0,0,-0.490690658577,0,0,1,0,0,1
0,1,-0.357610677234,0,0,-0.486017762801,0,0,1,0,1,0
1,1,-0.00197875881538,3,0,-0.237341213703,0,1,0,0,0,1
1,1,0.28252677592,1,1,-0.0150064953654,0,1,0,0,0,1
0,0,-0.64211621197,0,0,-0.493026139792,0,0,1,0,0,1
0,0,0.922664229074,1,1,-0.135840581419,0,1,0,0,0,1
0,0,0.353653159604,0,0,-0.493509476136,0,0,1,0,1,0
1,0,-0.0731051424992,0,0,-0.493509476136,0,0,1,0,1,0
0,0,-0.570989828286,0,0,-0.487709440006,0,0,1,0,0,1
1,0,-2.06464388565,2,1,0.11066095413,0,1,0,0,0,1
1,0,-1.56675919986,1,1,0.0671606831508,0,1,0,0,0,1
1,0,-1.35338004881,1,2,1.67667070938,1,0,0,0,0,1
0,0,2.5585710538,0,0,-0.394425525573,0,1,0,0,0,1
0,0,-0.286484293551,0,0,-0.440342478273,0,1,0,0,0,1
1,1,-0.570989828286,0,0,-0.493509476136,0,0,1,0,1,0
0,0,0.638158694339,0,0,-0.392008843851,0,1,0,0,0,1
1,1,0.495905926971,1,0,1.09666709632,1,0,0,0,1,0
0,0,-0.784368979337,0,0,-0.446707051253,0,0,1,0,0,1
0,0,-0.357610677234,0,0,-0.493911611975,0,0,1,0,1,0
0,0,2.06068636801,0,0,-0.382342116967,0,1,0,0,0,1
0,0,0.567032310655,0,0,-0.475867699572,0,0,1,0,0,1
0,0,1.06491699644,0,0,-0.503659539365,0,0,1,1,0,0
1,0,-0.357610677234,1,1,-0.21108058345,0,0,1,1,0,0
0,1,-0.64211621197,0,0,-0.475867699572,0,0,1,0,0,1
1,0,0.424779543287,1,2,1.67667070938,1,0,0,0,0,1
0,1,-0.997748130389,5,2,0.263395238901,0,0,1,0,0,1
1,1,-0.784368979337,1,0,-0.491494930253,0,0,1,0,0,1
0,0,-0.855495363021,0,0,-0.492624003954,0,0,1,0,0,1
0,0,-0.713242595653,0,0,-0.491011593909,0,0,1,0,1,0
0,0,-0.428737060918,0,0,-0.493026139792,0,0,1,0,0,1
1,1,-0.855495363021,0,0,-0.453069690889,0,0,1,0,0,1
1,1,0.0691476248684,0,0,-0.237341213703,0,1,0,0,0,1
0,0,0.140274008552,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-0.357610677234,0,0,-0.392008843851,0,1,0,0,0,1
0,0,-0.215357909867,0,0,-0.487709440006,0,0,1,0,0,1
0,0,-0.499863444602,0,0,-0.491494930253,0,0,1,0,0,1
0,0,-0.997748130389,0,0,-0.176440834332,0,0,1,0,1,0
1,0,-1.85126473459,0,2,0.939259915777,1,0,0,0,0,1
0,0,1.77618083328,0,0,0.323328945584,1,0,0,0,0,1
0,0,1.34942253118,1,1,1.50041341141,1,0,0,1,0,0
0,0,-0.64211621197,0,0,-0.491494930253,0,0,1,0,0,1
0,0,0.353653159604,0,0,-0.507042893774,0,0,1,0,0,1
1,0,-0.64211621197,0,0,-0.492624003954,0,0,1,0,0,1
1,0,1.56280168223,0,0,-0.0536734029024,1,0,0,0,0,1
0,0,-0.570989828286,3,1,-0.150984475755,0,0,1,0,0,1
0,1,-2.06464388565,1,1,-0.407798475544,0,0,1,0,0,1
0,0,0.922664229074,0,1,-0.237341213703,0,1,0,0,0,1
0,0,0.28252677592,1,0,-0.237341213703,0,1,0,0,0,1
0,0,1.84730721696,0,0,-0.130040545288,1,0,0,0,0,1
1,1,1.06491699644,1,1,-0.135840581419,0,1,0,0,0,1
0,0,-0.926621746705,1,0,-0.332075137169,0,0,1,0,0,1
1,1,-0.428737060918,1,0,-0.140673944861,0,1,0,0,0,1
1,0,0.140274008552,1,0,-0.140673944861,0,1,0,0,0,1
0,0,-0.855495363021,0,0,-0.493509476136,0,0,1,0,0,1
1,1,1.27829614749,1,1,0.887865795624,1,0,0,1,0,0
1,1,-0.926621746705,0,1,-0.332075137169,0,0,1,0,0,1
1,0,0.495905926971,1,1,0.372710453199,1,0,0,0,0,1
0,0,-0.64211621197,0,0,-0.421009024504,0,1,0,0,0,1
0,1,-0.357610677234,1,2,2.28664117578,1,0,0,0,0,1
0,0,1.06491699644,1,0,0.970516310485,1,0,0,0,0,1
0,0,-0.428737060918,0,0,-0.382342116967,0,1,0,0,0,1
0,0,-0.357610677234,0,0,-0.490690658577,0,0,1,0,0,1
0,0,0.638158694339,2,0,-0.224209931904,0,0,1,1,0,0
1,1,-0.64211621197,0,0,-0.495442821513,0,0,1,0,0,1
0,0,-0.286484293551,0,0,-0.490690658577,0,0,1,0,0,1
0,1,-1.49563281618,0,2,-0.493509476136,0,0,1,0,1,0
0,1,-1.70901196723,4,2,-0.0386899762318,0,0,1,0,0,1
0,0,-0.428737060918,0,0,-0.50317620302,0,0,1,0,1,0
0,0,1.20716976381,0,0,-0.50317620302,0,0,1,0,0,1
0,0,-0.357610677234,0,0,-0.440342478273,0,1,0,0,0,1
0,0,-0.108668334341,0,0,-0.107404937616,1,0,0,1,0,0
0,0,-1.99351750196,4,1,-0.0802569018341,0,0,1,0,1,0
1,1,-0.570989828286,1,1,-0.0826735835552,0,1,0,0,0,1
0,0,-0.215357909867,0,0,-0.479815590832,0,0,1,0,1,0
1,1,-0.0731051424992,0,2,-0.198674306166,0,1,0,0,0,1
0,0,-0.0731051424992,1,0,-0.140673944861,0,1,0,0,0,1
0,0,-0.64211621197,1,0,-0.517757493853,0,0,1,0,0,1
0,0,1.42054891486,1,1,3.4456817292,1,0,0,1,0,0
0,0,-0.64211621197,0,0,-0.491494930253,0,0,1,0,0,1
1,1,1.49167529854,1,0,0.86385944608,1,0,0,0,0,1
1,1,0.353653159604,1,0,0.361995853121,1,0,0,0,0,1
0,0,-0.428737060918,0,0,-0.392008843851,0,1,0,0,0,1
0,0,0.0335844330265,0,0,-0.503578338859,0,0,1,1,0,0
0,0,2.27406551907,0,0,-0.130040545288,1,0,0,0,0,1
1,0,-0.428737060918,0,0,-0.49737616689,0,0,1,0,0,1
0,0,-0.784368979337,0,0,-0.440342478273,0,1,0,0,0,1
0,0,-0.64211621197,0,0,-0.50317620302,0,0,1,0,0,1
1,1,0.780411461706,0,0,1.95700578902,1,0,0,1,0,0
1,1,-0.286484293551,1,1,-0.217524423591,0,0,1,0,0,1
1,1,-1.35338004881,0,0,-0.493509476136,0,0,1,0,1,0
0,0,-0.286484293551,0,0,-0.491011593909,0,0,1,0,1,0
0,0,-0.784368979337,0,0,-0.495442821513,0,0,1,0,0,1
1,1,-2.08242548157,2,1,-0.271014290132,0,0,1,1,0,0
1,1,-0.997748130389,0,1,0.477594439893,1,0,0,1,0,0
0,0,0.567032310655,1,0,-0.237341213703,0,1,0,0,0,1
1,0,-0.997748130389,0,0,-0.487709440006,0,0,1,0,0,1
0,0,-0.570989828286,0,0,-0.493509476136,0,0,1,0,1,0
1,1,0.424779543287,0,0,4.42927118967,1,0,0,1,0,0
0,0,0.709285078023,1,0,-0.140673944861,0,1,0,0,0,1
1,1,-0.215357909867,0,0,-0.490126121727,0,0,1,0,0,1
0,0,-0.784368979337,0,0,-0.440342478273,0,1,0,0,0,1
0,0,0.780411461706,0,0,-0.505592884741,0,0,1,0,0,1
0,0,-2.06464388565,5,2,0.263395238901,0,0,1,0,0,1
1,1,0.211400392236,0,0,2.28664117578,1,0,0,0,0,1
0,0,0.495905926971,2,0,-0.490126121727,0,0,1,0,0,1
0,1,-0.215357909867,0,0,-0.491011593909,0,0,1,0,1,0
1,1,0.140274008552,0,0,-0.493509476136,0,0,1,0,1,0
0,0,1.49167529854,0,0,-0.487709440006,0,0,1,0,0,1
0,0,0.85153784539,0,0,-0.475867699572,0,0,1,0,0,1
1,0,-1.49563281618,0,1,-0.582041227633,0,0,1,0,0,1
0,1,0.495905926971,0,0,-0.457984254837,0,0,1,0,0,1
1,1,-0.428737060918,0,3,-0.271014290132,0,0,1,1,0,0
0,0,-0.357610677234,0,0,-0.507042893774,0,0,1,0,0,1
1,0,-0.855495363021,0,0,-0.487709440006,0,0,1,0,0,1
0,0,0.353653159604,0,0,-0.505592884741,0,0,1,0,0,1
0,0,-0.357610677234,0,0,-0.503659539365,0,0,1,1,0,0
1,1,1.20716976381,1,0,0.539380291447,1,0,0,0,0,1
0,1,-0.570989828286,0,0,-0.237341213703,0,1,0,0,0,1
0,0,0.993790612758,0,0,-0.487709440006,0,0,1,0,0,1
0,0,1.42054891486,1,0,-0.140673944861,0,1,0,0,0,1
1,0,-1.92239111828,1,1,-0.140673944861,0,1,0,0,0,1
0,0,-0.926621746705,0,0,-0.475867699572,0,0,1,0,0,1
1,1,-0.357610677234,1,0,0.428535800956,1,0,0,1,0,0
0,0,-0.499863444602,0,0,-0.352456464132,0,1,0,1,0,0
1,0,-0.926621746705,0,0,-0.486501099145,0,0,1,0,0,1
1,0,2.27406551907,0,0,-0.440342478273,0,1,0,0,0,1
1,1,-0.499863444602,3,2,4.44135459828,1,0,0,0,0,1
0,0,-0.286484293551,0,0,-0.392008843851,0,1,0,0,0,1
1,0,-1.92239111828,1,1,-0.335941827923,0,0,1,0,0,1
0,1,1.06491699644,0,0,-0.493509476136,0,0,1,0,0,1
1,1,-0.428737060918,1,0,-0.107404937616,0,1,0,1,0,0
1,0,0.140274008552,0,0,0.448915194573,0,0,1,0,0,1
1,1,-2.06464388565,1,1,-0.428098602001,0,0,1,0,0,1
0,1,2.34519190275,1,0,3.64441416718,1,0,0,0,0,1
0,0,1.91843360065,0,0,-0.392008843851,0,1,0,0,0,1
1,1,0.211400392236,3,0,-0.336908500611,0,0,1,0,0,1
0,0,-0.64211621197,1,0,-0.421009024504,0,1,0,0,0,1
0,0,1.56280168223,0,0,-0.382342116967,0,1,0,0,0,1
1,1,-0.855495363021,2,2,4.42927118967,1,0,0,1,0,0
0,0,0.211400392236,1,1,-0.246524604243,0,0,1,0,0,1
0,0,0.211400392236,0,0,-0.475867699572,0,0,1,1,0,0
0,0,0.140274008552,0,0,-0.490690658577,0,0,1,0,0,1
0,0,1.06491699644,0,0,0.0429938659402,1,0,0,0,0,1
0,0,2.91420297222,0,0,0.0266416307428,1,0,0,1,0,0
1,1,-2.06464388565,1,1,-0.320475064908,0,0,1,0,0,1
0,0,1.56280168223,0,0,-0.107404937616,1,0,0,1,0,0
1,1,1.63392806591,2,0,0.351926990398,1,0,0,0,0,1
1,1,-0.428737060918,1,0,-0.336908500611,0,0,1,0,0,1
1,1,0.140274008552,0,0,0.831638312029,1,0,0,1,0,0
0,0,0.424779543287,0,0,-0.643343742842,0,1,0,0,0,1
0,0,-0.784368979337,0,0,-0.512842929905,0,0,1,0,1,0
0,0,-0.997748130389,0,0,-0.493026139792,0,0,1,0,0,1
1,1,-1.14000089776,1,0,-0.0619713212598,0,1,0,1,0,0
0,0,-0.357610677234,1,0,-0.493026139792,0,0,1,0,0,1
0,1,0.638158694339,1,5,-0.0386899762318,0,0,1,0,0,1
0,0,0.993790612758,2,0,1.09666709632,1,0,0,0,1,0
0,0,0.211400392236,0,0,-0.130040545288,1,0,0,0,0,1
1,1,-0.570989828286,0,0,-0.493026139792,0,0,1,0,0,1
1,1,0.211400392236,1,0,0.383262652266,1,0,0,0,0,1
0,0,-0.713242595653,0,0,-0.491494930253,0,0,1,0,0,1
0,0,2.20293913538,0,0,-0.522751324961,0,0,1,0,0,1
0,0,-0.286484293551,0,0,-0.487709440006,0,0,1,0,0,1
0,0,0.709285078023,1,4,-0.103940382701,0,0,1,0,0,1
0,0,-0.713242595653,0,0,-0.464992631828,0,0,1,0,0,1
1,1,0.780411461706,0,0,-0.487709440006,0,0,1,0,0,1
1,1,-0.570989828286,0,1,0.554928254968,1,0,0,1,0,0
1,0,0.140274008552,0,0,0.448915194573,0,0,1,0,0,1
0,0,1.34942253118,1,2,0.613330752111,0,1,0,0,0,1
0,0,0.0691476248684,1,1,0.0720752470988,0,1,0,1,0,0
0,0,0.993790612758,1,0,-0.363894135381,0,0,1,1,0,0
0,0,-0.428737060918,0,0,-0.140673944861,1,0,0,0,0,1
0,0,-1.42450643249,3,2,-0.103940382701,0,0,1,0,0,1
0,0,-0.570989828286,0,0,-0.50317620302,0,0,1,0,0,1
0,1,0.780411461706,0,2,-0.252566308546,0,0,1,0,0,1
1,1,-1.78013835091,1,2,-0.106840400766,0,1,0,0,0,1
1,1,-1.70901196723,0,1,-0.0053397684811,0,1,0,0,0,1
0,0,-0.428737060918,0,0,0.887865795624,1,0,0,1,0,0
0,0,1.20716976381,0,0,0.361995853121,1,0,0,0,0,1
1,0,-0.570989828286,0,0,-0.493509476136,0,0,1,0,1,0
0,0,-0.215357909867,0,0,-0.491494930253,0,0,1,0,0,1
0,0,1.10048018828,0,0,-0.503659539365,0,0,1,1,0,0
1,1,-1.99351750196,1,1,-0.140673944861,0,1,0,0,0,1
0,1,-0.00197875881538,0,0,-0.237341213703,0,1,0,0,0,1
0,1,-1.10443770591,8,2,0.701297966758,0,0,1,0,0,1
0,0,2.20293913538,0,0,-0.0184710502807,1,0,0,0,0,1
0,0,0.211400392236,0,0,-0.490690658577,0,0,1,0,0,1
1,0,-1.14000089776,0,0,-0.464992631828,0,0,1,0,0,1
1,1,0.28252677592,0,2,-0.348589773378,0,0,1,1,0,0
0,0,2.62969743749,1,0,3.64441416718,1,0,0,0,0,1
0,0,-0.357610677234,1,0,-0.140673944861,0,1,0,0,0,1
1,1,-0.570989828286,0,0,2.28664117578,1,0,0,0,0,1
1,1,-0.713242595653,2,1,-0.198674306166,0,1,0,0,0,1
0,0,-0.64211621197,0,0,-0.487709440006,0,0,1,0,0,1
1,1,-0.926621746705,4,2,-0.490126121727,0,0,1,0,0,1
1,1,-0.428737060918,0,0,0.696464603316,1,0,0,1,0,0
0,1,-0.144231526183,0,0,-0.493509476136,0,0,1,0,1,0
0,0,-0.428737060918,0,0,-0.440342478273,0,1,0,0,0,1
0,0,-0.215357909867,0,0,-0.392008843851,0,1,0,0,0,1
1,1,-0.926621746705,1,0,1.46206937255,1,0,0,1,0,0
1,1,0.211400392236,0,2,-0.140673944861,0,1,0,0,0,1
1,1,-0.64211621197,0,1,-0.237341213703,0,1,0,0,0,1
0,0,0.567032310655,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-0.144231526183,1,0,-0.336908500611,0,0,1,0,0,1
1,1,1.7050544496,1,3,-0.198674306166,0,1,0,0,0,1
0,0,-1.49563281618,0,0,-0.487709440006,0,0,1,0,0,1
1,0,-0.570989828286,0,0,-0.440342478273,0,1,0,0,0,1
0,0,-0.357610677234,0,0,-0.490690658577,0,0,1,0,0,1
0,0,-2.11206384565,0,2,-0.364942008576,0,0,1,0,0,1
0,1,-1.56675919986,3,1,-0.235891204671,0,0,1,0,0,1
1,1,-0.784368979337,0,2,-0.135196777408,1,0,0,0,0,1
1,1,-0.144231526183,0,0,-0.39877555267,0,1,0,0,0,1
0,0,1.20716976381,0,0,-0.440342478273,0,1,0,0,0,1
1,0,-2.06464388565,0,2,0.0720752470988,0,1,0,1,0,0
1,1,-0.570989828286,0,0,-0.49399281248,0,0,1,0,1,0
1,1,0.353653159604,0,0,3.4456817292,1,0,0,1,0,0
1,0,0.140274008552,0,0,-0.0536734029024,1,0,0,1,0,0
0,0,-0.997748130389,1,0,-0.332075137169,0,0,1,0,0,1
0,0,-0.64211621197,2,0,0.777665109144,0,1,0,0,0,1
0,0,0.993790612758,1,0,-0.493509476136,0,0,1,0,1,0
0,0,0.85153784539,0,0,-0.49737616689,0,0,1,0,0,1
1,1,0.424779543287,1,0,-0.30694164727,0,0,1,0,0,1
0,0,0.993790612758,1,0,-0.493509476136,0,0,1,0,1,0
1,0,-0.357610677234,1,0,0.428535800956,1,0,0,1,0,0
1,1,-0.570989828286,0,1,0.505063411008,1,0,0,1,0,0
0,0,-0.286484293551,0,0,-0.508009566463,0,0,1,0,0,1
0,0,-1.85126473459,4,1,-0.0802569018341,0,0,1,0,1,0
1,0,0.0691476248684,0,0,-0.392008843851,0,1,0,0,0,1
1,0,-0.357610677234,0,0,-0.459675932041,0,0,1,0,0,1
0,0,0.353653159604,0,0,-0.404575588801,0,1,0,0,1,0
0,0,-0.286484293551,0,0,-0.490851126243,0,0,1,0,0,1
0,0,-0.570989828286,0,0,-0.50317620302,0,0,1,0,0,1
1,1,0.0691476248684,0,0,-0.237341213703,0,1,0,0,0,1
1,1,-0.499863444602,0,0,-0.491494930253,0,0,1,0,0,1
1,0,0.0691476248684,0,0,-0.0916153059231,1,0,0,1,0,0
0,0,-0.570989828286,0,0,3.75550032584,1,0,0,1,0,0
0,1,1.42054891486,0,0,-0.0882319515136,1,0,0,1,0,0
0,0,-0.499863444602,0,0,-0.392008843851,0,1,0,0,0,1
0,0,-0.926621746705,0,0,-0.505592884741,0,0,1,0,0,1
0,1,-0.215357909867,1,0,-0.237341213703,0,1,0,0,0,1
0,0,0.85153784539,1,1,-0.0150064953654,0,1,0,0,0,1
0,0,-0.64211621197,0,0,-0.480298927176,0,0,1,0,0,1
0,1,-0.428737060918,0,0,-0.493509476136,0,0,1,0,1,0
0,0,-0.570989828286,0,0,-0.487709440006,0,0,1,0,0,1
0,0,-1.99351750196,3,1,-0.235891204671,0,0,1,0,0,1
1,1,-0.428737060918,2,3,-0.280841484682,0,1,0,0,0,1
0,0,0.28252677592,0,0,-0.487709440006,0,0,1,0,0,1
0,0,1.06491699644,0,0,-0.130040545288,1,0,0,0,0,1
1,0,-1.21112728144,2,2,4.42927118967,1,0,0,1,0,0
1,1,0.567032310655,0,0,-0.503578338859,0,0,1,1,0,0
1,1,2.41631828643,1,1,-0.130040545288,1,0,0,0,0,1
1,0,0.85153784539,0,0,-0.135115576902,1,0,0,0,0,1
1,0,-0.215357909867,0,0,-0.0536734029024,1,0,0,0,0,1
1,1,0.922664229074,1,0,0.428535800956,1,0,0,1,0,0
0,0,2.5585710538,0,0,-0.440342478273,0,1,0,0,0,1
1,1,0.211400392236,1,2,-0.245557931555,0,0,1,0,0,1
1,0,0.460342735129,1,0,-0.30694164727,0,0,1,0,0,1
0,1,-0.64211621197,0,0,-0.493509476136,0,0,1,0,1,0
0,0,1.34942253118,0,0,-0.140673944861,1,0,0,0,0,1
1,0,1.06491699644,1,1,1.95700578902,1,0,0,1,0,0
1,0,1.34942253118,1,0,0.457294313437,1,0,0,1,0,0
0,0,1.27829614749,0,0,-0.392008843851,0,1,0,0,0,1
0,0,-0.428737060918,0,0,-0.492624003954,0,0,1,0,0,1
1,1,1.34942253118,0,0,-0.142042753388,1,0,0,0,0,1
0,0,-1.49563281618,4,2,-0.0365149626828,0,0,1,0,0,1
1,1,1.98955998433,0,0,2.18940937008,1,0,0,1,0,0
0,0,1.06491699644,0,0,-0.508492902807,0,0,1,0,0,1
1,1,0.211400392236,0,0,1.02900000813,1,0,0,0,0,1
1,1,-0.499863444602,1,0,0.947155698296,1,0,0,0,0,1
0,0,0.0691476248684,0,0,-0.493832344814,0,0,1,0,1,0
0,0,-1.14000089776,5,2,0.263395238901,0,0,1,0,0,1
0,0,-0.357610677234,0,0,-0.0343399491339,0,1,0,0,0,1
0,1,0.495905926971,0,0,-0.493509476136,0,0,1,0,1,0
0,0,-0.784368979337,0,0,-0.352375263626,0,1,0,1,0,0
0,0,1.77618083328,1,0,0.505063411008,1,0,0,1,0,0
1,1,1.06491699644,1,0,0.372710453199,1,0,0,0,0,1
0,0,-0.00197875881538,0,0,-0.436315319853,0,1,0,0,1,0
0,0,0.922664229074,0,0,-0.518642966035,0,0,1,0,0,1
1,0,1.27829614749,1,0,0.840096698053,1,0,0,1,0,0
1,1,0.424779543287,0,0,1.50041341141,1,0,0,1,0,0
1,1,0.353653159604,1,0,0.383262652266,1,0,0,0,0,1
0,0,1.20716976381,0,0,-0.487709440006,0,0,1,0,0,1
0,0,-0.819932171179,0,0,-0.493509476136,0,0,1,0,1,0
1,1,1.49167529854,0,1,0.118394335637,1,0,0,0,0,1
0,0,-0.357610677234,0,0,-0.503659539365,0,0,1,1,0,0
0,0,1.20716976381,0,0,-0.353341936314,0,1,0,0,0,1
0,0,-1.63788558354,4,1,-0.0802569018341,0,0,1,0,1,0
0,0,-0.499863444602,1,0,-0.440342478273,0,1,0,0,0,1
0,0,-0.570989828286,0,0,0.361995853121,1,0,0,0,0,1
0,0,1.20716976381,0,0,-0.14864899454,1,0,0,0,0,1
0,0,-0.997748130389,1,1,-0.25184130403,0,0,1,0,0,1
0,0,-0.428737060918,0,0,-0.491494930253,0,0,1,0,0,1
1,1,0.993790612758,0,1,0.477594439893,1,0,0,1,0,0
0,1,-0.570989828286,2,0,-0.475867699572,0,0,1,0,0,1
0,1,-1.99351750196,4,2,-0.0386899762318,0,0,1,0,0,1
0,0,1.20716976381,0,0,-0.474901026884,0,0,1,0,0,1
1,0,-0.357610677234,0,0,-0.503578338859,0,0,1,1,0,0
1,1,0.353653159604,0,0,-0.494074012986,0,0,1,0,1,0
1,1,0.211400392236,2,0,-0.193840942724,0,0,1,0,1,0
0,0,-0.357610677234,0,0,-0.50317620302,0,0,1,0,0,1
1,1,-1.99351750196,0,1,-0.405783929662,0,0,1,0,0,1
0,0,0.28252677592,0,0,-0.487709440006,0,0,1,0,0,1
1,1,0.211400392236,2,0,-0.193840942724,0,0,1,0,1,0
0,0,-0.64211621197,0,0,-0.332075137169,0,0,1,0,0,1
0,0,-0.855495363021,1,0,-0.363894135381,0,0,1,1,0,0
1,0,-0.570989828286,0,0,-0.375333739976,0,1,0,1,0,0
0,1,-1.49563281618,4,2,-0.0386899762318,0,0,1,0,0,1
1,0,0.993790612758,0,0,-0.490126121727,0,0,1,0,0,1
0,0,0.424779543287,0,0,0.811338185572,1,0,0,1,0,0
0,0,-0.357610677234,0,0,-0.490690658577,0,0,1,0,0,1
0,1,0.567032310655,4,2,-0.493026139792,0,0,1,0,0,1
1,1,0.353653159604,1,1,-0.25184130403,0,0,1,0,0,1
0,0,-0.144231526183,0,0,-0.440342478273,0,1,0,0,0,1
1,1,0.638158694339,0,0,0.887865795624,1,0,0,1,0,0
1,1,1.84730721696,0,1,0.964393405676,1,0,0,1,0,0
0,0,0.709285078023,1,1,-0.34367520943,0,0,1,0,1,0
0,0,0.353653159604,0,0,-0.440342478273,0,1,0,0,0,1
1,0,0.638158694339,0,1,-0.383952593666,0,0,1,1,0,0
1,1,-0.926621746705,0,0,-0.41134229762,0,1,0,1,0,0
0,0,-0.855495363021,0,0,-0.421009024504,0,1,0,0,0,1
0,1,-0.428737060918,0,0,-0.486501099145,0,0,1,0,0,1
1,0,-0.144231526183,0,0,-0.130040545288,1,0,0,0,0,1
0,0,0.424779543287,1,1,-0.176440834332,0,0,1,0,0,1
