survived,sex,age,sibsp,parch,fare,pclass_1,pclass_2,pclass_3,embarked_C,embarked_Q,embarked_S
0,0,0.0691476248684158,0,0,-0.643343742842181,0,1,0,0,0,1
0,0,-0.7132425956533688,0,0,-0.5070428937741324,0,0,1,0,0,1
1,1,-0.855495363020966,1,0,0.38326265226609996,1,0,0,0,0,1
1,0,0.2825267759198116,0,0,-0.13004054528804052,1,0,0,0,0,1
0,0,0.211400392236013,0,0,-0.13004054528804052,1,0,0,0,0,1
1,1,0.1402740085522144,0,0,-0.49350947613617013,0,0,1,0,1,0
1,1,1.0649169964415963,0,0,4.4292711896726065,1,0,0,1,0,0
0,0,-1.211127281439959,0,2,-0.251841304029701,0,0,1,0,0,1
1,1,0.0691476248684158,0,0,1.9570057890234267,1,0,0,1,0,0
0,0,-0.7132425956533688,0,0,-0.5657682595960044,0,0,1,1,0,0
0,0,-0.855495363020966,0,0,-0.39200884385145307,0,1,0,0,0,1
1,0,2.2740655190661725,0,0,-0.4403424782727469,0,1,0,0,0,1
0,0,0.7804114617064019,0,0,-0.5055928847414936,0,0,1,0,0,1
1,1,1.0649169964415963,1,0,-0.3705815770398051,0,0,1,0,0,1
0,0,0.3180899677617109,0,0,-0.49197826659770355,0,0,1,0,1,0
0,1,-0.5709898282857716,0,0,-0.4910115939092776,0,0,1,0,1,0
0,0,-0.42873706091817443,0,0,-0.5031762030204289,0,0,1,0,1,0
0,0,-0.5709898282857716,0,0,-0.4693426589255232,0,0,1,0,0,1
0,0,0.211400392236013,0,0,-0.4060255978336283,0,1,0,0,0,1
1,1,-0.42873706091817443,1,0,-0.3436752094301593,0,0,1,0,1,0
1,1,-0.6421162119695702,0,0,0.8638594460800392,1,0,0,0,0,1
1,1,0.0691476248684158,1,1,-0.2465246042433587,0,0,1,0,0,1
1,1,1.7050544495957836,1,0,0.5050634110077603,1,0,0,1,0,0
1,0,1.3494225311767907,1,0,1.079348188438559,1,0,0,1,0,0
0,1,-0.0731051424991814,1,0,-0.14067394486072518,0,1,0,0,0,1
0,0,2.8430765885365616,0,0,-0.4403424782727469,0,1,0,0,0,1
0,0,-0.42873706091817443,0,0,-0.4914949302534906,0,0,1,0,0,1
1,0,1.7050544495957836,1,0,0.4285358009558374,1,0,0,1,0,0
0,0,-1.3533800488075562,0,0,-0.28011648016615787,0,0,1,1,0,0
1,0,0.4603427351293081,1,0,-0.30694164726997597,0,0,1,0,0,1
0,0,-0.9977481303885632,1,1,-0.251841304029701,0,0,1,0,0,1
0,0,1.0649169964415963,1,0,0.9705163104848198,1,0,0,0,0,1
0,0,0.7092850780226032,1,6,0.2633952389012912,0,0,1,0,0,1
0,0,-0.14423152618298002,0,1,-0.005339768481102466,0,1,0,0,0,1
0,0,-0.7843689793371674,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,-0.42873706091817443,1,0,-0.3320751371690487,0,0,1,0,0,1
1,0,0.6381586943388046,0,0,-0.4901261217266795,0,0,1,0,0,1
1,1,-0.9266217467047646,0,0,-0.005339768481102466,0,1,0,0,0,1
1,1,-0.6421162119695702,0,0,-0.13004054528804052,1,0,0,0,0,1
1,1,1.0649169964415963,1,0,0.37271045319924306,1,0,0,0,0,1
0,0,1.278296147492992,0,0,-0.643343742842181,1,0,0,0,0,1
1,1,-1.4956328161751533,1,1,-0.3485897733781164,0,0,1,1,0,0
0,0,-0.6421162119695702,0,0,-0.5031762030204289,0,0,1,0,0,1
0,0,0.1402740085522144,0,0,-0.4901261217266795,0,0,1,0,0,1
1,1,1.278296147492992,0,0,-0.1420427533875362,1,0,0,0,0,1
0,0,-0.42873706091817443,0,0,-0.49262400395357203,0,0,1,0,0,1
0,0,1.0649169964415963,0,0,-0.04400667601813753,1,0,0,0,0,1
0,0,-0.0731051424991814,0,0,-0.06334012978665506,1,0,0,0,0,1
0,0,0.8515378453902004,1,1,-0.01500649536536123,0,1,0,0,0,1
0,0,-0.2864842935505772,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,-0.3576106772343758,0,0,-0.14067394486072518,1,0,0,1,0,0
0,0,-0.5709898282857716,0,0,-0.49350947613617013,0,0,1,0,1,0
1,0,-0.7843689793371674,0,0,-0.48770944000561484,0,0,1,0,0,1
0,0,1.7761808332795823,0,0,0.32332894558369557,1,0,0,0,0,1
1,1,1.7761808332795823,0,0,-0.3340084825459005,0,1,0,0,0,1
0,1,-0.0019787588153828035,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,0.1402740085522144,0,0,-0.38234211696719433,0,1,0,0,0,1
1,1,0.211400392236013,0,0,2.286641175776651,1,0,0,0,0,1
1,1,-1.9935175019617437,0,1,-0.40578392966152177,0,0,1,0,0,1
0,0,0.4247795432874088,0,0,-0.5031762030204289,0,0,1,0,0,1
1,1,0.0691476248684158,1,0,1.5466532327866422,1,0,0,1,0,0
0,0,0.6381586943388046,1,5,-0.03868997623179524,0,0,1,0,0,1
0,0,-0.14423152618298002,0,0,-0.14067394486072518,0,1,0,0,0,1
0,0,-0.42873706091817443,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,1.9184336006471794,0,0,-0.643343742842181,0,1,0,0,0,1
0,0,1.2071697638091934,0,0,-0.48770944000561484,0,0,1,0,0,1
0,0,-0.6421162119695702,0,0,-0.4914949302534906,0,0,1,0,0,1
1,0,-1.566759199858952,1,1,0.06716068315083827,0,1,0,0,0,1
0,1,0.4247795432874088,0,2,-0.40779847554420134,0,0,1,0,0,1
0,1,-1.1400008977561604,0,0,-0.4914949302534906,0,0,1,0,0,1
0,1,0.7804114617064019,0,2,-0.2525663085460204,0,0,1,0,0,1
1,1,-0.42873706091817443,0,0,-0.3436752094301593,0,0,1,0,1,0
1,0,-1.8512647345941464,1,1,-0.4280986020011448,0,0,1,0,0,1
0,0,1.2071697638091934,0,0,0.1763946969429623,1,0,0,0,0,1
0,0,2.2740655190661725,0,0,-0.4560509094596674,0,1,0,0,1,0
0,1,-0.0731051424991814,1,1,-0.4410674827890663,0,0,1,0,0,1
0,0,-0.14423152618298002,1,0,0.9453016200799194,1,0,0,1,0,0
1,0,-0.0731051424991814,0,0,-0.45967593204126445,0,0,1,0,0,1
1,1,0.211400392236013,0,0,-0.5036595393646418,0,0,1,1,0,0
1,1,0.922664229073999,1,0,1.940572353320187,1,0,0,0,0,1
0,0,0.4959059269712074,0,0,0.4489151945732318,0,0,1,0,0,1
1,0,-0.2153579098667786,0,0,0.4489151945732318,0,0,1,0,0,1
0,0,-0.9977481303885632,0,0,-0.48770944000561484,0,0,1,0,0,1
0,1,-1.1044377059142612,1,0,-0.3638941353812749,0,0,1,1,0,0
1,1,0.211400392236013,0,0,-0.4910115939092776,0,0,1,0,1,0
1,1,0.211400392236013,0,0,-0.49350947613617013,0,0,1,0,1,0
0,0,-0.3576106772343758,1,0,-0.14067394486072518,0,1,0,0,0,1
1,1,-0.855495363020966,0,2,0.8965658498202405,1,0,0,0,0,1
0,0,0.4959059269712074,1,1,0.9643934056763304,1,0,0,1,0,0
0,0,-0.42873706091817443,0,0,-0.463059286450755,0,0,1,0,0,1
0,0,0.4603427351293081,0,2,-0.14067394486072518,0,1,0,0,0,1
1,1,1.278296147492992,1,2,0.6133307521114585,0,1,0,0,0,1
0,1,0.7092850780226032,1,0,-0.4601592683854773,0,0,1,0,0,1
1,1,-0.499863444601973,0,0,-0.48770944000561484,0,0,1,0,0,1
0,1,-1.4956328161751533,0,2,-0.49350947613617013,0,0,1,0,1,0
0,0,-0.3576106772343758,0,0,-0.3630086631986768,0,0,1,0,0,1
0,1,-0.855495363020966,2,0,-0.29534157500886543,0,0,1,0,0,1
0,0,1.3494225311767907,0,0,-0.14067394486072518,1,0,0,0,0,1
1,1,-1.2822536651237577,0,0,-0.33884184598802985,0,1,0,0,0,1
0,0,0.7092850780226032,0,0,-0.39200884385145307,0,1,0,0,0,1
1,1,2.202939135382374,1,0,-0.3436752094301593,0,0,1,0,1,0
1,1,-0.499863444601973,0,0,-0.3767025485029178,0,1,0,1,0,0
0,0,-0.2864842935505772,0,0,-0.5080095664625582,0,0,1,0,0,1
0,0,0.211400392236013,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,0.2825267759198116,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,-0.3576106772343758,1,2,0.16052579808976314,0,1,0,1,0,0
1,1,1.7761808332795823,0,0,1.9789163921792876,1,0,0,1,0,0
0,0,-0.0731051424991814,1,0,-0.1074049376158602,0,1,0,1,0,0
0,1,-0.5709898282857716,0,0,0.12395270359585853,0,0,1,0,0,1
0,0,0.2825267759198116,1,0,-0.23734121370331285,0,1,0,0,0,1
1,1,-0.0019787588153828035,1,0,-0.37541494048193447,0,1,0,1,0,0
1,1,-0.2864842935505772,1,1,-0.21752442359058238,0,0,1,0,0,1
0,0,-0.5709898282857716,0,0,-0.49794070373991434,0,0,1,0,0,1
1,1,-1.8512647345941464,1,1,-0.19867430616627776,0,1,0,0,0,1
0,0,2.91420297222036,0,0,0.3137434192052645,1,0,0,1,0,0
1,1,-0.5709898282857716,1,0,-0.37460873545978735,0,0,1,0,0,1
1,1,1.0649169964415963,1,1,2.5440989795758684,1,0,0,0,0,1
0,0,-0.3576106772343758,0,0,-0.5070428937741324,0,0,1,0,0,1
1,1,-0.9266217467047646,1,0,-0.3320751371690487,0,0,1,0,0,1
0,0,0.211400392236013,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,-0.2153579098667786,1,0,2.001070596852632,1,0,0,1,0,0
0,0,-0.42873706091817443,0,1,4.142088200704293,1,0,0,1,0,0
0,0,-0.0019787588153828035,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,0.8515378453902004,0,0,0.17832804231981408,1,0,0,0,0,1
1,0,0.4247795432874088,0,1,9.261749159619391,1,0,0,1,0,0
0,0,0.211400392236013,0,0,-0.5035783388588141,0,0,1,1,0,0
1,0,-0.2864842935505772,0,0,0.4489151945732318,0,0,1,0,0,1
0,0,0.567032310655006,1,0,-0.23734121370331285,0,1,0,0,0,1
0,0,-0.0019787588153828035,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,1.2071697638091934,1,0,3.7555003258397703,1,0,0,1,0,0
0,0,-1.211127281439959,4,2,-0.036514962682837,0,0,1,0,0,1
0,0,0.0691476248684158,1,1,-0.13584058141859578,0,1,0,0,0,1
0,0,-0.10866833434108071,0,0,-0.5035783388588141,0,0,1,1,0,0
0,1,-0.2864842935505772,1,0,-0.3320751371690487,0,0,1,0,0,1
1,0,-2.076500653805631,0,2,-0.08267358355517258,0,1,0,0,0,1
1,1,-0.7843689793371674,1,0,-0.4914949302534906,0,0,1,0,0,1
0,0,-0.6421162119695702,2,0,0.7776651091438576,0,1,0,0,0,1
0,0,1.9184336006471794,1,1,2.5440989795758684,1,0,0,0,0,1
0,0,-0.42873706091817443,0,0,-0.48770944000561484,0,0,1,0,0,1
0,0,-0.2864842935505772,1,0,-0.4914949302534906,0,0,1,0,0,1
0,0,-0.9266217467047646,0,0,0.26726192965499473,1,0,0,0,0,1
0,0,0.0691476248684158,1,0,0.3619958531207306,1,0,0,0,0,1
0,0,-0.0019787588153828035,0,0,-0.13004054528804052,1,0,0,0,0,1
1,1,-0.7132425956533688,0,0,0.06716068315083827,0,1,0,0,0,1
0,1,-0.7132425956533688,1,0,-0.45339255956649627,0,0,1,0,0,1
0,0,1.4916752985443877,0,0,-0.4011922343914989,0,1,0,0,0,1
0,0,0.211400392236013,0,0,-0.3436752094301593,0,0,1,0,1,0
0,0,-0.6421162119695702,0,0,-0.4210090245042294,0,1,0,0,0,1
1,1,-0.0019787588153828035,0,0,-0.40215890707992474,0,0,1,0,0,1
1,1,1.4205489148605892,1,1,3.4456817291992765,1,0,0,1,0,0
1,1,0.4247795432874088,0,2,-0.3359418279227523,0,0,1,0,0,1
0,0,-0.14423152618298002,0,0,-0.49262400395357203,0,0,1,0,0,1
0,0,-0.499863444601973,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,-0.9977481303885632,0,0,-0.45967593204126445,0,0,1,0,0,1
1,0,-0.2153579098667786,0,0,-0.49262400395357203,0,0,1,0,0,1
1,0,-0.3576106772343758,1,0,-0.4930261397919572,0,0,1,0,0,1
1,1,0.4247795432874088,0,2,0.7293314747225637,1,0,0,0,0,1
0,1,-0.855495363020966,1,1,-0.39200884385145307,0,1,0,0,0,1
1,0,-1.566759199858952,0,2,-0.01500649536536123,0,1,0,0,0,1
0,0,1.0649169964415963,0,0,-0.643343742842181,1,0,0,0,0,1
1,1,-0.42873706091817443,3,2,4.44135459827793,1,0,0,0,0,1
1,1,-0.855495363020966,0,0,-0.48770944000561484,0,0,1,0,0,1
0,0,0.7448482698645025,0,0,-0.35140859093756627,0,0,1,0,0,1
1,1,-0.9977481303885632,0,0,-0.49350947613617013,0,0,1,0,1,0
1,0,-2.0705687134064026,1,2,2.286641175776651,1,0,0,0,0,1
0,0,-0.9977481303885632,0,0,-0.17644083433248264,0,0,1,0,1,0
0,0,-0.7843689793371674,0,0,-0.4403424782727469,0,1,0,0,0,1
0,0,-0.499863444601973,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,-0.855495363020966,0,0,-0.48287607656348547,0,0,1,0,0,1
0,0,2.0606863680147764,0,0,-0.38234211696719433,0,1,0,0,0,1
0,1,-0.7843689793371674,0,0,-0.48770944000561484,0,0,1,0,0,1
0,0,-0.14423152618298002,0,0,-0.643343742842181,0,1,0,0,0,1
0,1,-0.499863444601973,0,0,-0.4901261217266795,0,0,1,0,0,1
0,1,1.0649169964415963,1,4,-0.1039403827005419,0,0,1,0,0,1
0,0,-0.42873706091817443,0,0,-0.5031762030204289,0,0,1,0,0,1
0,1,-0.0731051424991814,0,4,-0.23589120467067404,0,0,1,0,0,1
0,0,0.7092850780226032,0,0,-0.1074049376158602,1,0,0,1,0,0
0,0,-0.855495363020966,0,0,-0.49350947613617013,0,0,1,0,1,0
0,0,0.6381586943388046,0,0,-0.4901261217266795,0,0,1,0,0,1
0,1,-1.4956328161751533,3,2,-0.1039403827005419,0,0,1,0,0,1
0,0,-0.14423152618298002,0,0,0.4489151945732318,0,0,1,0,0,1
0,1,-0.5709898282857716,2,0,-0.47586769957239783,0,0,1,0,0,1
1,1,0.2825267759198116,0,0,-0.4403424782727469,0,1,0,0,0,1
0,0,-1.1044377059142612,8,2,0.7012979667582132,0,0,1,0,0,1
1,0,-2.106131905248302,0,1,-0.47868651713184773,0,0,1,1,0,0
1,0,-0.0019787588153828035,1,0,0.4731632122897064,1,0,0,1,0,0
0,0,-0.3576106772343758,0,0,-0.4954428215130219,0,0,1,0,0,1
0,0,-0.5709898282857716,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,-0.7843689793371674,0,0,-0.49069065857672023,0,0,1,0,0,1
1,0,-0.7132425956533688,0,0,-0.3753337399761067,0,1,0,1,0,0
1,1,0.211400392236013,0,0,-0.4927844716198507,0,0,1,0,1,0
1,1,-0.14423152618298002,1,0,0.9453016200799194,1,0,0,1,0,0
0,0,1.2071697638091934,0,0,-0.4973761668898736,0,0,1,0,0,1
0,0,2.41631828643377,0,0,-0.14067394486072518,1,0,0,0,0,1
1,1,-0.0019787588153828035,0,0,-0.5089762391509841,0,0,1,0,1,0
0,0,-0.2153579098667786,0,0,-0.47586769957239783,0,0,1,0,0,1
1,1,1.278296147492992,1,3,4.4292711896726065,1,0,0,1,0,0
0,1,-0.3576106772343758,1,0,-0.4901261217266795,0,0,1,0,0,1
0,0,-0.14423152618298002,0,0,0.26726192965499473,1,0,0,0,0,1
0,0,0.2825267759198116,1,0,-0.14067394486072518,0,1,0,0,0,1
1,0,-2.064643885645542,0,2,0.07207524709879538,0,1,0,1,0,0
0,0,1.2071697638091934,0,0,-0.4693426589255232,0,0,1,0,0,1
0,1,-0.7843689793371674,0,0,-0.48770944000561484,0,0,1,0,0,1
0,0,-0.5709898282857716,0,0,-0.5031762030204289,0,0,1,0,0,1
1,1,0.4247795432874088,0,0,1.5004134114084793,1,0,0,1,0,0
0,0,-0.42873706091817443,2,0,0.7776651091438576,0,1,0,0,0,1
0,0,-0.2864842935505772,0,0,-0.4403424782727469,0,1,0,0,0,1
1,0,-0.5709898282857716,0,0,-0.3753337399761067,0,1,0,1,0,0
0,0,-0.6421162119695702,0,0,-0.4901261217266795,0,0,1,0,0,1
0,1,-1.566759199858952,3,1,-0.23589120467067404,0,0,1,0,0,1
0,0,-0.14423152618298002,0,0,-0.48770944000561484,0,0,1,0,0,1
1,0,-0.42873706091817443,0,0,-0.5052700160635594,0,0,1,0,0,1
1,0,-0.6421162119695702,0,0,-0.4930261397919572,0,0,1,0,0,1
0,0,0.1402740085522144,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,0.4959059269712074,2,0,-0.4901261217266795,0,0,1,0,0,1
1,0,-1.2822536651237577,1,0,-0.4260028556126374,0,0,1,1,0,0
1,0,-0.3576106772343758,0,0,-0.4954428215130219,0,0,1,0,0,1
0,0,-1.1044377059142612,1,9,0.7012979667582132,0,0,1,0,0,1
0,0,0.8515378453902004,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,0.9937906127577976,0,0,-0.48770944000561484,0,0,1,0,0,1
1,1,-0.5709898282857716,1,1,-0.08267358355517258,0,1,0,0,0,1
1,1,-0.0019787588153828035,0,0,-0.39200884385145307,0,1,0,0,0,1
0,1,-0.42873706091817443,0,0,-0.49350947613617013,0,0,1,0,1,0
1,1,0.211400392236013,0,0,1.0290000081345854,1,0,0,0,0,1
0,0,1.1004801882834956,0,0,-0.36381486822082393,0,0,1,1,0,0
0,0,-0.6421162119695702,0,0,-0.643343742842181,0,1,0,0,0,1
0,0,0.1402740085522144,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,0.6381586943388046,0,0,-0.17644083433248264,0,0,1,0,0,1
1,0,-2.064643885645542,1,2,-0.2455579315549328,0,0,1,0,0,1
1,0,0.3536531596036102,0,0,-0.13511557690227635,1,0,0,0,0,1
0,0,1.3494225311767907,0,0,-0.643343742842181,0,0,1,0,0,1
1,1,-0.855495363020966,0,0,-0.5035783388588141,0,0,1,1,0,0
1,1,0.3536531596036102,1,0,0.9705163104848198,1,0,0,0,0,1
0,0,0.7804114617064019,0,0,-0.39200884385145307,0,1,0,0,0,1
1,1,0.2825267759198116,0,0,-0.39200884385145307,0,1,0,0,0,1
1,1,-0.9266217467047646,1,0,1.462069372549378,1,0,0,1,0,0
0,0,0.6381586943388046,2,0,-0.2242099319037357,0,0,1,1,0,0
0,0,-0.6421162119695702,0,0,-0.49350947613617013,0,0,1,0,1,0
0,0,-0.3576106772343758,0,0,-0.4936699438024488,0,0,1,0,1,0
0,0,-0.5709898282857716,0,0,1.9789163921792876,1,0,0,1,0,0
0,0,-0.6421162119695702,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,-0.5709898282857716,0,0,-0.48770944000561484,0,0,1,0,0,1
1,1,-0.855495363020966,1,0,0.5166634832688709,1,0,0,0,0,1
0,1,-0.0019787588153828035,0,0,-0.49584495735140705,0,0,1,0,1,0
1,1,-0.2864842935505772,0,0,0.8810990868054263,1,0,0,0,0,1
0,0,-0.855495363020966,1,1,-0.2525663085460204,0,0,1,0,0,1
0,0,-0.3576106772343758,0,0,-0.5035783388588141,0,0,1,1,0,0
1,1,-1.211127281439959,0,0,-0.5035783388588141,0,0,1,1,0,0
0,0,-0.2153579098667786,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,-0.14423152618298002,0,0,-0.45967593204126445,0,0,1,0,0,1
0,0,-0.14423152618298002,0,0,-0.45967593204126445,0,0,1,0,0,1
0,0,-1.068874514072362,1,1,-0.5035783388588141,0,0,1,1,0,0
0,0,-0.2153579098667786,1,0,-0.14067394486072518,0,1,0,0,0,1
1,0,0.0691476248684158,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,-0.5709898282857716,0,0,-0.49350947613617013,0,0,1,0,1,0
1,1,-0.2153579098667786,1,2,0.3619958531207306,1,0,0,0,0,1
0,0,1.278296147492992,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,2.1318127516985754,0,0,-0.13004054528804052,1,0,0,0,0,1
0,0,-2.064643885645542,5,2,0.2633952389012912,0,0,1,0,0,1
0,0,-0.855495363020966,0,0,-0.4210090245042294,0,1,0,0,0,1
1,0,0.3536531596036102,0,0,9.261749159619391,1,0,0,1,0,0
0,0,0.6381586943388046,0,0,-0.14067394486072518,0,1,0,0,0,1
0,0,2.202939135382374,1,0,-0.3436752094301593,0,0,1,0,1,0
0,0,-0.2153579098667786,1,0,-0.3638941353812749,0,0,1,1,0,0
1,0,-2.076500653805631,1,1,-0.28084148468247727,0,1,0,0,0,1
0,0,0.7092850780226032,0,0,-0.643343742842181,1,0,0,0,0,1
0,0,0.2825267759198116,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,-0.0019787588153828035,1,0,-0.23734121370331285,0,1,0,0,0,1
1,0,-0.5709898282857716,0,0,-0.5036595393646418,0,0,1,1,0,0
1,0,-1.4956328161751533,0,1,-0.5820412276329656,0,0,1,0,0,1
0,0,0.4247795432874088,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,1.5628016822281865,0,0,-0.1074049376158602,1,0,0,1,0,0
0,1,-1.1044377059142612,8,2,0.7012979667582132,0,0,1,0,0,1
0,1,-0.7132425956533688,0,0,-0.4914949302534906,0,0,1,0,0,1
1,0,0.0691476248684158,0,0,-0.09161530592311191,1,0,0,1,0,0
1,1,1.2071697638091934,1,0,0.5393802914468789,1,0,0,0,0,1
0,0,-0.3576106772343758,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,1.0649169964415963,0,0,-0.5084929028067712,0,0,1,0,0,1
1,1,-1.566759199858952,1,1,-0.14067394486072518,0,1,0,0,0,1
0,0,-0.499863444601973,2,1,-0.4210090245042294,0,1,0,0,0,1
1,1,1.0649169964415963,0,1,0.4199962144262832,1,0,0,0,0,1
0,0,-0.10866833434108071,0,0,-0.1074049376158602,1,0,0,1,0,0
1,0,1.3494225311767907,0,0,-0.643343742842181,1,0,0,0,0,1
0,0,1.8473072169633808,0,0,-0.04988791265452059,1,0,0,1,0,0
0,0,-0.3931738690762751,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,-0.10866833434108071,0,0,-0.3320751371690487,0,0,1,0,0,1
1,1,1.4205489148605892,0,0,-0.4403424782727469,0,1,0,0,0,1
1,1,-1.2822536651237577,2,1,0.11066095413000272,0,1,0,0,0,1
1,0,1.4916752985443877,0,0,-0.13004054528804052,1,0,0,0,0,1
0,1,-0.499863444601973,0,0,-0.47586769957239783,0,0,1,0,0,1
1,1,1.4205489148605892,0,0,-0.4403424782727469,0,1,0,0,0,1
1,0,-0.2864842935505772,0,0,-0.4930261397919572,0,0,1,0,0,1
0,1,-0.499863444601973,0,0,-0.49350947613617013,0,0,1,0,1,0
0,0,-1.1044377059142612,8,2,0.7012979667582132,0,0,1,0,0,1
0,0,-0.9977481303885632,1,0,-0.3320751371690487,0,0,1,0,0,1
0,0,1.7761808332795823,0,0,-0.05367340290239629,1,0,0,0,0,1
0,0,-0.5709898282857716,0,0,-0.5035783388588141,0,0,1,1,0,0
0,0,-0.14423152618298002,0,0,-0.49069065857672023,0,0,1,0,0,1
0,1,-1.4956328161751533,0,2,-0.3485897733781164,0,0,1,1,0,0
0,1,-0.855495363020966,0,0,-0.5128429299046876,0,0,1,0,1,0
0,1,-1.922391118277945,1,1,-0.37702541718085203,0,0,1,0,0,1
0,0,1.4916752985443877,0,0,-0.5069616932683045,0,0,1,0,0,1
0,0,-0.14423152618298002,0,0,-0.20785769670632362,0,0,1,0,0,1
0,0,0.9937906127577976,2,0,1.0966670963243967,1,0,0,0,1,0
0,0,-0.9977481303885632,0,0,-0.4403424782727469,0,1,0,0,0,1
0,0,-1.3533800488075562,5,2,0.2633952389012912,0,0,1,0,0,1
0,0,-0.2864842935505772,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,-0.0019787588153828035,0,0,-0.5031762030204289,0,0,1,0,0,1
1,1,1.4916752985443877,0,1,0.1183943356374097,1,0,0,0,0,1
1,1,-0.2153579098667786,0,0,-0.48770944000561484,0,0,1,0,0,1
0,0,-0.2864842935505772,2,0,-0.47586769957239783,0,0,1,0,0,1
0,0,1.1004801882834956,0,0,-0.5036595393646418,0,0,1,1,0,0
1,1,-0.499863444601973,0,0,-0.4973761668898736,0,0,1,0,0,1
0,0,2.41631828643377,1,4,4.44135459827793,1,0,0,0,0,1
0,0,-0.14423152618298002,0,0,-0.4973761668898736,0,0,1,0,0,1
0,1,-1.9935175019617437,0,1,-0.4410674827890663,0,0,1,0,0,1
0,0,-0.2153579098667786,0,0,-0.4914949302534906,0,0,1,0,0,1
1,1,0.567032310655006,1,0,0.7348086421751847,1,0,0,1,0,0
1,1,0.2825267759198116,0,0,-0.4938323448141044,0,0,1,0,1,0
1,1,0.6381586943388046,1,0,0.437396322817949,1,0,0,0,0,1
0,0,0.4247795432874088,0,0,-0.4403424782727469,0,1,0,0,0,1
0,0,0.567032310655006,0,0,-0.47586769957239783,0,0,1,0,0,1
1,1,-0.0731051424991814,0,2,-0.19867430616627776,0,1,0,0,0,1
1,0,-0.9266217467047646,0,2,1.5004134114084793,1,0,0,1,0,0
0,0,0.211400392236013,0,0,-0.49069065857672023,0,0,1,0,0,1
0,0,1.3494225311767907,1,1,1.5004134114084793,1,0,0,1,0,0
0,1,0.6381586943388046,0,5,-0.0802569018341079,0,0,1,0,1,0
0,0,-0.0731051424991814,0,0,-0.4599988007191987,0,0,1,0,0,1
1,1,0.4247795432874088,0,0,1.9789163921792876,1,0,0,1,0,0
1,1,-0.855495363020966,0,0,-0.4984240400841273,0,0,1,0,0,1
1,0,0.8515378453902004,0,0,-0.490851126242999,0,0,1,0,0,1
1,1,-1.7801383509103479,2,1,-0.27101429013193984,0,0,1,1,0,0
1,1,-0.42873706091817443,1,0,-0.14067394486072518,0,1,0,0,0,1
1,0,-0.14423152618298002,0,0,0.04299386594019136,1,0,0,0,0,1
1,1,0.4959059269712074,1,0,1.0966670963243967,1,0,0,0,1,0
1,1,0.4247795432874088,0,0,-0.39200884385145307,0,1,0,0,0,1
1,1,-0.7843689793371674,1,1,-0.33900231365430855,0,0,1,1,0,0
0,0,0.3536531596036102,0,0,-0.3630086631986768,0,0,1,0,0,1
0,0,0.922664229073999,1,1,-0.13584058141859578,0,1,0,0,0,1
0,0,-0.5709898282857716,0,0,-0.5055928847414936,0,0,1,0,0,1
1,1,0.0691476248684158,0,2,2.5440989795758684,1,0,0,0,0,1
1,1,-2.0824254815664918,2,1,-0.27101429013193984,0,0,1,1,0,0
0,0,-0.0019787588153828035,0,0,-0.39200884385145307,0,1,0,0,0,1
0,0,-0.0019787588153828035,0,0,0.23632840362536667,1,0,0,0,0,1
0,0,-0.855495363020966,0,0,-0.4930261397919572,0,0,1,0,0,1
0,1,-1.9935175019617437,1,2,2.286641175776651,1,0,0,0,0,1
1,0,0.3536531596036102,0,0,-0.13004054528804052,1,0,0,1,0,0
0,0,0.7804114617064019,0,0,-0.3524564641318199,0,1,0,1,0,0
1,1,0.7804114617064019,1,0,0.3593375032275594,1,0,0,0,0,1
1,1,-0.2153579098667786,1,1,4.142088200704293,1,0,0,1,0,0
0,0,-0.855495363020966,0,0,-0.47586769957239783,0,0,1,0,0,1
1,1,-0.5709898282857716,0,0,-0.4930261397919572,0,0,1,0,0,1
0,0,0.4247795432874088,0,0,3.644414167176622,1,0,0,0,0,1
0,0,1.989559984330978,0,2,1.5466532327866422,1,0,0,1,0,0
1,0,0.1402740085522144,0,0,0.4489151945732318,0,0,1,0,0,1
0,0,-0.0019787588153828035,0,0,-0.48770944000561484,0,0,1,0,0,1
